sku,qty
3835119c,8.011943265403039
3835119c,7.9170023388183495
3835119c,7.8220614122336585
3835119c,7.727120485648969
383516cb,9.98629671840189
383516cb,9.959504311443382
383516cb,9.932711904484874
383516cb,9.905919497526366
383516cc,17.73157643281833
383516cc,17.761491199192573
383516cc,17.791405965566813
383516cc,17.821320731941054
383516cd,4.1773076020131965
383516cd,4.15059807133753
383516cd,4.123888540661864
383516cd,4.097179009986197
383516f3,7.1498563619019
383516f3,7.151499237405014
383516f3,7.153142112908129
383516f3,7.154784988411244
38351b10,18.534308783348322
38351b10,18.571535671489798
38351b10,18.608762559631273
38351b10,18.64598944777275
38351bf0,1.7869735070736632
38351bf0,1.7867050218184375
38351bf0,1.7864365365632118
38351bf0,1.7861680513079863
38351bf5,10.694845712693049
38351bf5,10.72149343424908
38351bf5,10.74814115580511
38351bf5,10.77478887736114
38351bf6,5.883300265555225
38351bf6,5.832744946029924
38351bf6,5.782189626504623
38351bf6,5.731634306979322
38351bf7,8.34055650485592
38351bf7,8.37965861267403
38351bf7,8.418760720492138
38351bf7,8.457862828310247
38351c00,2.4415725838233975
38351c00,2.4345355459343465
38351c00,2.4274985080452955
38351c00,2.4204614701562446
38351c07,49.04881909469557
38351c07,49.10158489237404
38351c07,49.15435069005251
38351c07,49.207116487730985
38351c08,10.704814779075074
38351c08,10.636595672344587
38351c08,10.568376565614102
38351c08,10.500157458883615
38351c0a,3.773937412848234
38351c0a,3.768515947903085
38351c0a,3.763094482957937
38351c0a,3.757673018012788
38351c0c,4.906459616003733
38351c0c,4.8370656516975625
38351c0c,4.76767168739139
38351c0c,4.6982777230852175
38351c11,17.897326092686555
38351c11,17.940553005769615
38351c11,17.983779918852676
38351c11,18.027006831935733
38351c12,3.5326091839028964
38351c12,3.5053204273147154
38351c12,3.4780316707265353
38351c12,3.450742914138355
38351c17,25.13508337693066
38351c17,25.075829074598218
38351c17,25.01657477226578
38351c17,24.957320469933343
38351c1a,8.045412812879157
38351c1a,8.006527612089112
38351c1a,7.96764241129907
38351c1a,7.928757210509027
38351c1b,7.0134829844518265
38351c1b,6.984949570175385
38351c1b,6.9564161558989435
38351c1b,6.9278827416225015
38351c1f,3.274272429173469
38351c1f,3.2614789100140347
38351c1f,3.2486853908546003
38351c1f,3.2358918716951655
38351c24,18.73457880626431
38351c24,18.808292447095088
38351c24,18.882006087925866
38351c24,18.955719728756645
38351c27,115.39358316002361
38351c27,115.7457727344657
38351c27,116.0979623089078
38351c27,116.45015188334989
38351c28,7.12180149913449
38351c28,7.115206024143211
38351c28,7.108610549151932
38351c28,7.102015074160652
38351c2a,41.2519791933916
38351c2a,41.161444633497354
38351c2a,41.0709100736031
38351c2a,40.98037551370886
38351c2b,7.738901509680179
38351c2b,7.760139268477869
38351c2b,7.781377027275559
38351c2b,7.802614786073248
38351c2c,13.19386294163705
38351c2c,12.808815312292232
38351c2c,12.423767682947421
38351c2c,12.038720053602603
38351c2d,80.57400319324921
38351c2d,80.63168066684594
38351c2d,80.68935814044266
38351c2d,80.7470356140394
38351c3d,10.887082547804605
38351c3d,10.87545183919362
38351c3d,10.863821130582634
38351c3d,10.852190421971649
38351c56,20.185476636697622
38351c56,20.273007733465036
38351c56,20.360538830232446
38351c56,20.44806992699986
38351c57,24.715767585118304
38351c57,24.749863456935028
38351c57,24.783959328751752
38351c57,24.818055200568477
38351c58,28.53018997132807
38351c58,28.71479171537439
38351c58,28.899393459420704
38351c58,29.083995203467023
38351c5a,9.815928869992476
38351c5a,9.862088235333287
38351c5a,9.9082476006741
38351c5a,9.954406966014911
38351c69,27.56922233957143
38351c69,27.644282038947853
38351c69,27.719341738324275
38351c69,27.7944014377007
38351c6e,11.336568333462687
38351c6e,11.278031041133156
38351c6e,11.219493748803625
38351c6e,11.160956456474095
38351c74,6.377661227665931
38351c74,6.403488177386482
38351c74,6.429315127107033
38351c74,6.455142076827585
38351c79,8.350400681704343
38351c79,8.359726049389906
38351c79,8.369051417075468
38351c79,8.37837678476103
38351c7e,5.7112898443318265
38351c7e,5.727185745424642
38351c7e,5.743081646517459
38351c7e,5.758977547610276
38454832,7.415786799824054
38454832,7.438220241209334
38454832,7.4606536825946135
38454832,7.483087123979893
38454865,18.15721249466813
38454865,18.178587855942737
38454865,18.199963217217345
38454865,18.221338578491952
3845486b,47.001892230805545
3845486b,47.0925267991872
3845486b,47.18316136756884
3845486b,47.273795935950496
3845486e,215.20906513978971
3845486e,215.64110047353898
3845486e,216.07313580728825
3845486e,216.50517114103752
38454898,8.01743023227516
38454898,8.024733454982075
38454898,8.03203667768899
38454898,8.039339900395905
3845489a,11.209574081287041
3845489a,11.27189910427023
3845489a,11.334224127253414
3845489a,11.396549150236599
3845489b,13.817482452203269
3845489b,13.891074230391705
3845489b,13.964666008580146
3845489b,14.038257786768586
3845489c,17.832538209356503
3845489c,17.936229394286364
3845489c,18.039920579216222
3845489c,18.143611764146083
3845489d,21.636978392476166
3845489d,21.73913221933242
3845489d,21.84128604618867
3845489d,21.943439873044916
3845489e,44.169986036345215
3845489e,44.4368419160028
3845489e,44.70369779566038
3845489e,44.970553675317966
3.85E+04,5.173134063798877
3.85E+04,5.1638146288201945
3.85E+04,5.154495193841512
3.85E+04,5.145175758862829
3.85E+07,5.983301912184073
3.85E+07,6.018073567744672
3.85E+07,6.052845223305271
3.85E+07,6.0876168788658696
38454e0c,3.1163232497092084
38454e0c,3.0768617288222657
38454e0c,3.037400207935324
38454e0c,2.997938687048382
3.85E+72,1.713309809948762
3.85E+72,1.718366655572101
3.85E+72,1.7234235011954402
3.85E+72,1.7284803468187797
38454e8a,0.9063677801227437
38454e8a,0.8942892126801556
38454e8a,0.8822106452375675
38454e8a,0.8701320777949795
38471b46,7.423565244459608
38471b46,7.437825958353124
38471b46,7.45208667224664
38471b46,7.466347386140155
38471b53,1.3617063627312682
38471b53,1.3546311860122753
38471b53,1.3475560092932826
38471b53,1.3404808325742898
38471b76,7.849963174840866
38471b76,7.783624978342592
38471b76,7.717286781844317
38471b76,7.650948585346043
38471bfb,9.399903127371946
38471bfb,9.372688953384543
38471bfb,9.345474779397136
38471bfb,9.318260605409732
38471c03,53.27806427639924
38471c03,53.373374120491334
38471c03,53.468683964583434
38471c03,53.56399380867553
38471c04,-5.267856690985518
38471c04,-5.656993589891833
38471c04,-6.046130488798141
38471c04,-6.435267387704457
38471c4e,7.189462083888718
38471c4e,7.196701923492539
38471c4e,7.203941763096361
38471c4e,7.211181602700181
38471c70,48.889831812602985
38471c70,48.94582046248719
38471c70,49.001809112371404
38471c70,49.05779776225561
38471c71,5.156529506923046
38471c71,5.124267628523922
38471c71,5.092005750124799
38471c71,5.059743871725676
38471c72,35.84189657015686
38471c72,35.851510461117826
38471c72,35.86112435207879
38471c72,35.87073824303976
38471c7a,36.82388190571622
38471c7a,36.820802225467325
38471c7a,36.81772254521843
38471c7a,36.81464286496954
38471cdc,12.658644335312234
38471cdc,12.700373179370306
38471cdc,12.74210202342838
38471cdc,12.783830867486454
38471cde,51.96269628935821
38471cde,52.20134765674423
38471cde,52.43999902413025
38471cde,52.67865039151628
38471cdf,16.38744886218552
38471cdf,16.468227206691513
38471cdf,16.549005551197503
38471cdf,16.629783895703497
38471ce0,7.441523124420124
38471ce0,7.481833930458264
38471ce0,7.522144736496403
38471ce0,7.562455542534543
38471ce1,8.00453337504793
38471ce1,8.045361658416773
38471ce1,8.086189941785616
38471ce1,8.127018225154458
38471cef,22.137023553693844
38471cef,22.29998338842074
38471cef,22.462943223147633
38471cef,22.625903057874527
38472217,6.561654263878815
38472217,6.273976338669911
38472217,5.986298413461
38472217,5.6986204882520965
38472260,1.1577856667981141
38472260,1.1157713263559055
38472260,1.073756985913696
38472260,1.0317426454714864
38472275,3.0557391735061294
38472275,2.9808035766715797
38472275,2.90586797983703
38472275,2.83093238300248
3847227f,3.315991345028195
3847227f,3.2760271180399236
3847227f,3.2360628910516525
3847227f,3.1960986640633813
38472280,28.57201119610758
38472280,28.13394914023577
38472280,27.69588708436396
38472280,27.25782502849215
3847275f,0.9293438220362287
3847275f,0.8701148245147667
3847275f,0.8108858269933066
3847275f,0.7516568294718464
3847278a,4.36566832124615
3847278a,4.355255330991166
3847278a,4.344842340736182
3847278a,4.334429350481198
38722a41,1.7865438701274765
38722a41,1.780189275143084
38722a41,1.773834680158691
38722a41,1.7674800851742982
387b5733,63.45487347049671
387b5733,63.74784930294931
387b5733,64.04082513540192
387b5733,64.33380096785453
387b5734,148.78279058549643
387b5734,149.4092621540884
387b5734,150.03573372268033
387b5734,150.6622052912723
387b5738,32.99416518278367
387b5738,33.116597546595656
387b5738,33.239029910407645
387b5738,33.36146227421964
387b5741,48.196956121820996
387b5741,48.120062610640446
387b5741,48.043169099459895
387b5741,47.966275588279345
387b5742,113.02743362360414
387b5742,112.68179630014606
387b5742,112.33615897668798
387b5742,111.9905216532299
387b575d,6.714856067082707
387b575d,5.71335400256126
387b575d,4.711851938039786
387b575d,3.7103498735183393
387b5783,30.03720678958349
387b5783,29.857066925413417
387b5783,29.676927061243347
387b5783,29.496787197073278
387b5788,38.822432993405364
387b5788,38.51730104455595
387b5788,38.212169095706535
387b5788,37.90703714685713
387b578a,13.603998111704158
387b578a,13.10644226586301
387b578a,12.60888642002186
387b578a,12.111330574180698
387b5c01,4.994866937254602
387b5c01,4.9522366244399185
387b5c01,4.909606311625235
387b5c01,4.8669759988105525
387b5c02,3.9362499771469706
387b5c02,3.8954517810773037
387b5c02,3.854653585007637
387b5c02,3.813855388937971
387b5c03,1.1668651903751162
387b5c03,1.09636005428548
387b5c03,1.0258549181958436
387b5c03,0.9553497821062074
387b5c1a,17.1096724431456
387b5c1a,17.063147066112997
387b5c1a,17.016621689080395
387b5c1a,16.970096312047794
387b5c1d,16.426682942462797
387b5c1d,16.350473690321664
387b5c1d,16.27426443818053
387b5c1d,16.1980551860394
387b5c26,9.717295196602036
387b5c26,9.749217881565977
387b5c26,9.78114056652992
387b5c26,9.813063251493862
38981967,14.802236303589446
38981967,14.85479718072926
38981967,14.907358057869075
38981967,14.95991893500889
38981969,4.36619512140195
38981969,4.374728351643403
38981969,4.383261581884855
38981969,4.391794812126308
38981973,12.108759411664357
38981973,12.205563510898445
38981973,12.302367610132531
38981973,12.39917170936662
38981977,309.8430559905871
38981977,311.0799576332083
38981977,312.3168592758296
38981977,313.55376091845085
3899ab83,9.399616117542177
3899ab83,9.404196469942544
3899ab83,9.408776822342912
3899ab83,9.413357174743279
3899ab85,11.714075008060611
3899ab85,11.753432040661078
3899ab85,11.792789073261545
3899ab85,11.83214610586201
3899ab8d,31.171964351938342
3899ab8d,31.1520635710125
3899ab8d,31.132162790086664
3899ab8d,31.112262009160823
3899ab98,4.873993059217253
3899ab98,4.8697684876162
3899ab98,4.865543916015149
3899ab98,4.861319344414096
3899aba3,0.7660499395893041
3899aba3,0.7587320061908402
3899aba3,0.7514140727923764
3899aba3,0.7440961393939123
3899aba9,17.273595676824392
3899aba9,17.169983978059157
3899aba9,17.066372279293923
3899aba9,16.962760580528688
3899abaa,0.12709504765477142
3899abaa,0.0896670528576351
3899abaa,0.05223905806049789
3899abaa,0.01481106326336068
3899abc4,3.470549437670195
3899abc4,3.4691709913880104
3899abc4,3.4677925451058256
3899abc4,3.466414098823641
3899abd7,17.69667165457988
3899abd7,17.650974616610917
3899abd7,17.605277578641957
3899abd7,17.559580540672997
3899ac34,9.170119522250012
3899ac34,9.155577610157957
3899ac34,9.141035698065902
3899ac34,9.126493785973846
3899ac37,27.07093834476752
3899ac37,27.17094053623679
3899ac37,27.27094272770607
3899ac37,27.370944919175344
3899ac3e,5.8424931704252385
3899ac3e,5.81892101254598
3899ac3e,5.795348854666722
3899ac3e,5.771776696787464
3899ac92,1.538573007224947
3899ac92,1.5370792363855574
3899ac92,1.5355854655461678
3899ac92,1.5340916947067782
3899ac99,1.7241383923744618
3899ac99,1.717872243152839
3899ac99,1.711606093931216
3899ac99,1.7053399447095932
3899ac9b,1.525117446407982
3899ac9b,1.509992373444768
3899ac9b,1.494867300481554
3899ac9b,1.47974222751834
3899aca5,10.59031008563802
3899aca5,10.562373513781257
3899aca5,10.534436941924493
3899aca5,10.506500370067728
3899accc,3.9417974213065774
3899accc,3.953303966837863
3899accc,3.9648105123691484
3899accc,3.9763170579004337
3899ad32,3.4413033721142687
3899ad32,3.4618744883797046
3899ad32,3.4824456046451404
3899ad32,3.503016720910577
3899ad34,4.569275189092925
3899ad34,4.596189640307247
3899ad34,4.6231040915215695
3899ad34,4.650018542735891
3899ad96,28.772685248469635
3899ad96,28.704647876290714
3899ad96,28.636610504111793
3899ad96,28.56857313193287
3899ad98,1.24450410379864
3899ad98,1.1979316888757756
3899ad98,1.1513592739529113
3899ad98,1.104786859030047
3899af74,37.94746745456242
3899af74,38.018158320700095
3899af74,38.08884918683776
3899af74,38.15954005297544
3899af7e,6.183948783062581
3899af7e,6.202281452699557
3899af7e,6.220614122336532
3899af7e,6.2389467919735075
3899af8c,9.567579221917018
3899af8c,9.600552238149994
3899af8c,9.63352525438297
3899af8c,9.666498270615946
3899af90,47.819419057234754
3899af90,47.937493666230026
3899af90,48.05556827522529
3899af90,48.173642884220556
3899af91,63.1247706978522
3899af91,63.38406298161624
3899af91,63.643355265380265
3899af91,63.902647549144305
3899af97,3.8560767082048972
3899af97,3.8160338425815556
3899af97,3.775990976958214
3899af97,3.7359481113348725
3899afa2,2.658117595694261
3899afa2,2.5737431227517025
3899afa2,2.489368649809144
3899afa2,2.4049941768665857
3899afae,68.71421836163091
3899afae,68.505570872298
3899afae,68.29692338296505
3899afae,68.08827589363212
3899afd2,151.82992745510242
3899afd2,152.19056247993927
3899afd2,152.55119750477613
3899afd2,152.91183252961298
3899afd7,0.9601787633550982
3899afd7,0.9338453541880494
3899afd7,0.9075119450210005
3899afd7,0.8811785358539508
3899afde,3.373969328389734
3899afde,3.375326586433062
3899afde,3.3766838444763896
3899afde,3.3780411025197177
3899afe6,26.526118560425036
3899afe6,26.45408859759163
3899afe6,26.38205863475822
3899afe6,26.31002867192481
3899afe7,35.20811887304238
3899afe7,35.11272966386131
3899afe7,35.01734045468024
3899afe7,34.921951245499166
3899afe8,20.865494819838826
3899afe8,20.967320410606273
3899afe8,21.069146001373724
3899afe8,21.17097159214117
3899aff5,2.775565577659799
3899aff5,2.7800336323942263
3899aff5,2.784501687128653
3899aff5,2.7889697418630806
3899b019,25.056261736014157
3899b019,25.001269114969684
3899b019,24.94627649392521
3899b019,24.891283872880734
3899b01b,5.867614551791866
3899b01b,5.863706048176729
3899b01b,5.859797544561591
3899b01b,5.855889040946454
3899b01d,75.76639530788268
3899b01d,75.9278418180526
3899b01d,76.08928832822252
3899b01d,76.25073483839246
3899b052,96.1532549554145
3899b052,96.35550008541887
3899b052,96.55774521542324
3899b052,96.75999034542761
3899b083,9.408257771028751
3899b083,9.451626342623022
3899b083,9.494994914217296
3899b083,9.538363485811567
3899b0a7,8.542471945863687
3899b0a7,8.588177822355142
3899b0a7,8.633883698846597
3899b0a7,8.679589575338053
3899b0bf,64.94082833179911
3899b0bf,65.3231357164815
3899b0bf,65.70544310116391
3899b0bf,66.08775048584631
3899b0c3,217.756997536958
3899b0c3,218.77179116532767
3899b0c3,219.78658479369736
3899b0c3,220.80137842206702
3899b0db,17.326206316056602
3899b0db,17.419249260742344
3899b0db,17.512292205428086
3899b0db,17.605335150113827
3899b0ed,53.24035017983972
3899b0ed,53.492268593254714
3899b0ed,53.7441870066697
3899b0ed,53.99610542008469
3899b140,114.66434621146419
3899b140,115.40062661492215
3899b140,116.13690701838013
3899b140,116.87318742183811
3899b15c,80.75545127982411
3899b15c,81.27680381833858
3899b15c,81.79815635685304
3899b15c,82.3195088953675
3899b15d,4.969181403893961
3899b15d,5.003869759406941
3899b15d,5.038558114919921
3899b15d,5.073246470432901
3899b356,14.013401016236365
3899b356,14.075576268639747
3899b356,14.13775152104313
3899b356,14.199926773446512
3899b35a,27.577867928016648
3899b35a,27.726504573814314
3899b35a,27.875141219611976
3899b35a,28.02377786540964
3899b35b,108.59111033515072
3899b35b,109.05351507434227
3899b35b,109.51591981353381
3899b35b,109.97832455272535
3899b35c,11.806430727353494
3899b35c,11.872403214849104
3899b35c,11.938375702344711
3899b35c,12.004348189840321
3899b360,3.202331517481084
3899b360,3.218211012823243
3899b360,3.2340905081654023
3899b360,3.249970003507561
389a10b0,3.819355250366897
389a10b0,3.3810095747835334
389a10b0,2.94266389920017
389a10b0,2.5043182236168064
389a10b7,30.7775431062612
389a10b7,30.88829675496673
389a10b7,30.99905040367227
389a10b7,31.10980405237781
389a3607,9.61055005999904
389a3607,9.607596661653732
389a3607,9.604643263308425
389a3607,9.601689864963117
389a3668,7.3939488690262944
389a3668,7.410118461627313
389a3668,7.426288054228332
389a3668,7.44245764682935
389a5b9b,11.864840405947284
389a5b9b,11.834879207061032
389a5b9b,11.804918008174784
389a5b9b,11.774956809288534
389a5bbb,1.3346782820188492
389a5bbb,1.3278509471566533
389a5bbb,1.3210236122944574
389a5bbb,1.3141962774322615
389a5be8,1.947196911021143
389a5be8,1.9029520544055876
389a5be8,1.8587071977900314
389a5be8,1.814462341174476
389a5bec,1.675288483925815
389a5bec,1.6592186576608983
389a5bec,1.6431488313959814
389a5bec,1.627079005131065
389a5c0c,1.6325605841367408
389a5c0c,1.6309889011161842
389a5c0c,1.6294172180956277
389a5c0c,1.627845535075071
389a5c1c,24.331576747615017
389a5c1c,24.304274612167447
389a5c1c,24.276972476719873
389a5c1c,24.2496703412723
389a5c5e,12.326663982015907
389a5c5e,12.312057354988601
389a5c5e,12.297450727961294
389a5c5e,12.282844100933989
389a5c71,13.547422547603617
389a5c71,13.607247600553025
389a5c71,13.667072653502434
389a5c71,13.726897706451844
389a5c74,31.392299455438046
389a5c74,31.51072040133188
389a5c74,31.629141347225715
389a5c74,31.74756229311955
389a5c76,11.032374963056789
389a5c76,11.095892581198473
389a5c76,11.159410199340158
389a5c76,11.222927817481843
389a5c91,53.84999398859394
389a5c91,54.24069367146049
389a5c91,54.63139335432703
389a5c91,55.022093037193585
389a5ca7,19.641334089006822
389a5ca7,19.790394439043794
389a5ca7,19.939454789080763
389a5ca7,20.088515139117735
389b7e17,31.307975773730913
389b7e17,31.510531281165623
389b7e17,31.713086788600332
389b7e17,31.915642296035045
389b84f8,24.33344270500438
389b84f8,24.402955020759023
389b84f8,24.472467336513667
389b84f8,24.54197965226831
389b84f9,72.08574862103914
389b84f9,72.23787654375995
389b84f9,72.39000446648075
389b84f9,72.54213238920156
389b8508,6.714212610537529
389b8508,6.685489289103107
389b8508,6.656765967668685
389b8508,6.628042646234263
389b850b,13.570324914983708
389b850b,13.493185983459373
389b850b,13.41604705193504
389b850b,13.338908120410705
389b8517,11.18104750778486
389b8517,11.203230140959905
389b8517,11.225412774134949
389b8517,11.24759540730999
389b854f,14.510080213829298
389b854f,14.174784203841043
389b854f,13.83948819385278
389b854f,13.504192183864525
389b8550,194.1805891759095
389b8550,193.98914944234372
389b8550,193.79770970877797
389b8550,193.6062699752122
389b8553,7.057366732939442
389b8553,7.063891620826416
389b8553,7.07041650871339
389b8553,7.076941396600365
389b857a,49.65205285581742
389b857a,49.67276326961889
389b857a,49.69347368342035
389b857a,49.71418409722181
389b8584,1.3204377272211603
389b8584,1.306049460129728
389b8584,1.2916611930382955
389b8584,1.2772729259468631
389b8586,38.172518333577706
389b8586,38.05802744276482
389b8586,37.94353655195193
389b8586,37.82904566113904
389b858a,2.3572896440727
389b858a,2.3176612204013933
389b858a,2.278032796730087
389b858a,2.2384043730587795
389b858b,19.67149457841398
389b858b,19.690662670040158
389b858b,19.709830761666336
389b858b,19.728998853292513
389b858d,5.085969826252793
389b858d,4.686067122645625
389b858d,4.286164419038457
389b858d,3.8862617154312815
389b85ce,46.37356324065759
389b85ce,46.68472384883996
389b85ce,46.99588445702232
389b85ce,47.30704506520468
389b87ac,2.0717615381160073
389b87ac,2.049565465543747
389b87ac,2.027369392971486
389b87ac,2.0051733203992255
389b87bb,17.933239128405447
389b87bb,17.850635568466522
389b87bb,17.768032008527598
389b87bb,17.685428448588674
389b87d3,6.938438540607381
389b87d3,6.954287524885586
389b87d3,6.970136509163792
389b87d3,6.985985493441998
389b87d4,82.76905237357312
389b87d4,83.19837621812698
389b87d4,83.62770006268087
389b87d4,84.05702390723476
389b87d5,13.481371482010761
389b87d5,13.541636463336658
389b87d5,13.601901444662555
389b87d5,13.662166425988453
389b87d7,23.888152190639907
389b87d7,24.017783349410163
389b87d7,24.147414508180418
389b87d7,24.27704566695067
389b87d8,12.2530536187151
389b87d8,12.338370302370699
389b87d8,12.423686986026297
389b87d8,12.509003669681896
389b9d8e,19.521764801104794
389b9d8e,19.47380122695643
389b9d8e,19.425837652808067
389b9d8e,19.3778740786597
389b9d8f,5.839843853576436
389b9d8f,5.832286008776291
389b9d8f,5.824728163976145
389b9d8f,5.8171703191759985
389b9db0,3.070768354554061
389b9db0,3.067897529802469
389b9db0,3.065026705050877
389b9db0,3.0621558802992848
389b9deb,8.409965906307546
389b9deb,8.40869951554
389b9deb,8.407433124772453
389b9deb,8.406166734004907
389bdace,5.836579896187315
389bdace,5.811037171556569
389bdace,5.7854944469258225
389bdace,5.759951722295075
389bdcb5,6.912194606346132
389bdcb5,6.922420413645274
389bdcb5,6.932646220944417
389bdcb5,6.942872028243559
389bdcb7,3.3554032854362106
389bdcb7,3.330901932476353
389bdcb7,3.3064005795164952
389bdcb7,3.2818992265566376
389c3044,5.980707987445424
389c3044,5.98275065474685
389c3044,5.984793322048276
389c3044,5.986835989349702
389c3046,6.419642272304223
389c3046,6.4280706510322485
389c3046,6.436499029760274
389c3046,6.444927408488299
389c3047,28.57092230224382
389c3047,28.56755506732473
389c3047,28.56418783240564
389c3047,28.56082059748655
389ccfd8,1.643783207267348
389ccfd8,1.6453473835975667
389ccfd8,1.6469115599277857
389ccfd8,1.6484757362580045
389ccfe7,1.8534482769058245
389ccfe7,1.860221430414373
389ccfe7,1.8669945839229212
389ccfe7,1.8737677374314696
